Product,Customer,Volume,date,datePk,dateYear,dateYearISO,dateMonthYear,dateWeekYearISO,dateQuarterYear,dateMonth,dateDay,dateDaySuffix,dateWeekDay,dateWeekDayName,dateWeekDayNameShort,dateWeekDayNameFirstLetter,dateDayOfYear,dateWeekOfMonth,dateWeekOfYear,dateWeekOfYearISO,dateMonthName,dateMonthNameShort,dateMonthNameFirstLetter,dateQuarter,dateQuarterName,dateQuarterShort,dateIsWeekend,dateIsHolidayInd,dateWeekDayStartsMonday,dateWeekDayNamePL,dateMonthNamePL,dateWeekOfYearStartsMonday,firstDayWorkBefore,firstDayWorkAfter,firstDayNoHolidayNoSaturdayAfter,firstDayNoHolidayNoSundayAfter,firstDayNoHolidayNoSaturdayAfterData,firstDayNoSaturdayNoHolidayOrSundayHolidayName,firstDayNoSaturdayNoHolidayOrSundayHolidayIsHoliday,firstDayNoSaturdayNoHolidayOrSundayHoliday,isThuHolyday,isFriHolyday,isSatHolyday,isWeekendParcelServiceBreakInd,courierBillingPeriodDateFk,courierBillingPeriodStartDateFk,courierBillingPeriodEndDateFk,xlsDate,dwhDateFrom,dwhDateTo,dwhCurrRec,dwhAuditCd,dwhAuditCp,dwhAuditMd,dwhAuditMp,Orders,Nazwa stacji,Maksymalna temperatura dobowa,Minimalna temperatura dobowa,Srednia temperatura dobowa,Suma dobowa opadow [mm],Pokrywa sniegu [cm]
COURIER,Rest,188228.9924212336,2023-01-29,20230129,2023,2023,1.2023,T4-2023,Q1-2023,1,29,th,1,Sunday,SUN,S,29,5,5,4,January,JAN,J,1,First,Qtr 1,1,0,7,Niedziela,Styczeń,5,20230127,20230130,20230130,20230130,20230130,MON,0,20230130,0,0,0,0.0,20230116,20230116,20230131,44955,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,210535.5129455281,WARSZAWA,0.0,-1.7,-0.9,0.0,0
COURIER,Rest,200920.73782687463,2023-01-30,20230130,2023,2023,1.2023,T5-2023,Q1-2023,1,30,th,2,Monday,MON,M,30,5,5,5,January,JAN,J,1,First,Qtr 1,0,0,1,Poniedziałek,Styczeń,6,20230127,20230131,20230131,20230131,20230131,TUE,0,20230131,0,0,0,0.0,20230116,20230116,20230131,44956,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,292809.139133568,KRAKOW,2.7,-3.1,-0.1,1.6,0
COURIER,Rest,200920.73782687463,2023-01-30,20230130,2023,2023,1.2023,T5-2023,Q1-2023,1,30,th,2,Monday,MON,M,30,5,5,5,January,JAN,J,1,First,Qtr 1,0,0,1,Poniedziałek,Styczeń,6,20230127,20230131,20230131,20230131,20230131,TUE,0,20230131,0,0,0,0.0,20230116,20230116,20230131,44956,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,292809.139133568,WARSZAWA,2.2,-0.9,0.9,0.0,0
COURIER,Rest,272214.1785306307,2023-01-31,20230131,2023,2023,1.2023,T5-2023,Q1-2023,1,31,st,3,Tuesday,TUE,T,31,5,5,5,January,JAN,J,1,First,Qtr 1,0,0,2,Wtorek,Styczeń,6,20230130,20230201,20230201,20230201,20230201,WED,0,20230201,0,0,0,0.0,20230116,20230116,20230131,44957,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,350183.1966758245,KRAKOW,3.1,1.1,1.9,3.2,0
COURIER,Rest,272214.1785306307,2023-01-31,20230131,2023,2023,1.2023,T5-2023,Q1-2023,1,31,st,3,Tuesday,TUE,T,31,5,5,5,January,JAN,J,1,First,Qtr 1,0,0,2,Wtorek,Styczeń,6,20230130,20230201,20230201,20230201,20230201,WED,0,20230201,0,0,0,0.0,20230116,20230116,20230131,44957,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,350183.1966758245,WARSZAWA,4.0,1.8,2.5,0.0,0
COURIER,Rest,363235.050629842,2023-02-01,20230201,2023,2023,2.2023,T5-2023,Q1-2023,2,1,st,4,Wednesday,WED,W,32,1,5,5,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,6,20230131,20230202,20230202,20230202,20230202,THU,0,20230202,0,0,0,0.0,20230201,20230201,20230215,44958,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,299369.7267147131,KRAKOW,4.8,1.2,2.7,4.9,0
COURIER,Rest,363235.050629842,2023-02-01,20230201,2023,2023,2.2023,T5-2023,Q1-2023,2,1,st,4,Wednesday,WED,W,32,1,5,5,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,6,20230131,20230202,20230202,20230202,20230202,THU,0,20230202,0,0,0,0.0,20230201,20230201,20230215,44958,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,299369.7267147131,WARSZAWA,4.5,1.2,2.9,0.0,0
COURIER,Rest,340198.72911123687,2023-02-02,20230202,2023,2023,2.2023,T5-2023,Q1-2023,2,2,nd,5,Thursday,THU,T,33,1,5,5,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,6,20230201,20230203,20230203,20230203,20230203,FRI,0,20230203,0,0,0,0.0,20230201,20230201,20230215,44959,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,224440.1728882547,KRAKOW,4.0,0.9,2.5,3.6,0
COURIER,Rest,340198.72911123687,2023-02-02,20230202,2023,2023,2.2023,T5-2023,Q1-2023,2,2,nd,5,Thursday,THU,T,33,1,5,5,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,6,20230201,20230203,20230203,20230203,20230203,FRI,0,20230203,0,0,0,0.0,20230201,20230201,20230215,44959,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,224440.1728882547,WARSZAWA,3.3,0.4,2.0,0.0,0
COURIER,Rest,259626.73653942053,2023-02-03,20230203,2023,2023,2.2023,T5-2023,Q1-2023,2,3,rd,6,Friday,FRI,F,34,1,5,5,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,6,20230202,20230206,20230205,20230204,20230205,SUN,0,20230205,0,0,0,0.0,20230201,20230201,20230215,44960,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,170231.0175642552,KRAKOW,3.3,-0.9,1.2,14.3,0
COURIER,Rest,259626.73653942053,2023-02-03,20230203,2023,2023,2.2023,T5-2023,Q1-2023,2,3,rd,6,Friday,FRI,F,34,1,5,5,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,6,20230202,20230206,20230205,20230204,20230205,SUN,0,20230205,0,0,0,0.0,20230201,20230201,20230215,44960,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,170231.0175642552,WARSZAWA,1.9,-1.7,-0.6,0.0,0
COURIER,Rest,124168.068391487,2023-02-04,20230204,2023,2023,2.2023,T5-2023,Q1-2023,2,4,th,7,Saturday,SAT,S,35,1,5,5,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,6,20230203,20230206,20230205,20230206,20230205,SUN,0,20230205,0,0,0,0.0,20230201,20230201,20230215,44961,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,239400.5738979878,KRAKOW,3.3,-1.7,-0.2,1.0,3
COURIER,Rest,124168.068391487,2023-02-04,20230204,2023,2023,2.2023,T5-2023,Q1-2023,2,4,th,7,Saturday,SAT,S,35,1,5,5,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,6,20230203,20230206,20230205,20230206,20230205,SUN,0,20230205,0,0,0,0.0,20230201,20230201,20230215,44961,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,239400.5738979878,WARSZAWA,-0.8,-3.1,-2.1,0.0,0
COURIER,Rest,175337.80485491946,2023-02-05,20230205,2023,2023,2.2023,T5-2023,Q1-2023,2,5,th,1,Sunday,SUN,S,36,2,6,5,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,6,20230203,20230206,20230206,20230206,20230206,MON,0,20230206,0,0,0,0.0,20230201,20230201,20230215,44962,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,205230.059847426,KRAKOW,-1.5,-6.2,-4.3,0.0,4
COURIER,Rest,175337.80485491946,2023-02-05,20230205,2023,2023,2.2023,T5-2023,Q1-2023,2,5,th,1,Sunday,SUN,S,36,2,6,5,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,6,20230203,20230206,20230206,20230206,20230206,MON,0,20230206,0,0,0,0.0,20230201,20230201,20230215,44962,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,205230.059847426,WARSZAWA,-1.9,-5.0,-3.3,0.0,0
COURIER,Rest,152189.01959693394,2023-02-06,20230206,2023,2023,2.2023,T6-2023,Q1-2023,2,6,th,2,Monday,MON,M,37,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,7,20230203,20230207,20230207,20230207,20230207,TUE,0,20230207,0,0,0,0.0,20230201,20230201,20230215,44963,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,266380.2364272886,KRAKOW,-2.1,-5.5,-4.2,0.0,4
COURIER,Rest,152189.01959693394,2023-02-06,20230206,2023,2023,2.2023,T6-2023,Q1-2023,2,6,th,2,Monday,MON,M,37,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,7,20230203,20230207,20230207,20230207,20230207,TUE,0,20230207,0,0,0,0.0,20230201,20230201,20230215,44963,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,266380.2364272886,WARSZAWA,-0.3,-7.7,-4.8,0.0,0
COURIER,Rest,192544.74151450203,2023-02-07,20230207,2023,2023,2.2023,T6-2023,Q1-2023,2,7,th,3,Tuesday,TUE,T,38,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,7,20230206,20230208,20230208,20230208,20230208,WED,0,20230208,0,0,0,0.0,20230201,20230201,20230215,44964,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,341865.1140127965,KRAKOW,-2.4,-9.1,-5.7,0.4,3
COURIER,Rest,192544.74151450203,2023-02-07,20230207,2023,2023,2.2023,T6-2023,Q1-2023,2,7,th,3,Tuesday,TUE,T,38,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,7,20230206,20230208,20230208,20230208,20230208,WED,0,20230208,0,0,0,0.0,20230201,20230201,20230215,44964,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,341865.1140127965,WARSZAWA,0.8,-4.6,-1.4,0.0,0
COURIER,Rest,312462.43828375277,2023-02-08,20230208,2023,2023,2.2023,T6-2023,Q1-2023,2,8,th,4,Wednesday,WED,W,39,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,7,20230207,20230209,20230209,20230209,20230209,THU,0,20230209,0,0,0,0.0,20230201,20230201,20230215,44965,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,296523.2942393086,KRAKOW,1.9,-2.8,-1.4,0.0,3
COURIER,Rest,312462.43828375277,2023-02-08,20230208,2023,2023,2.2023,T6-2023,Q1-2023,2,8,th,4,Wednesday,WED,W,39,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,7,20230207,20230209,20230209,20230209,20230209,THU,0,20230209,0,0,0,0.0,20230201,20230201,20230215,44965,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,296523.2942393086,WARSZAWA,1.3,-2.1,-1.0,0.0,0
COURIER,Rest,324634.40985085303,2023-02-09,20230209,2023,2023,2.2023,T6-2023,Q1-2023,2,9,th,5,Thursday,THU,T,40,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,7,20230208,20230210,20230210,20230210,20230210,FRI,0,20230210,0,0,0,0.0,20230201,20230201,20230215,44966,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,217125.8706306706,KRAKOW,4.6,-8.9,-3.5,0.0,2
COURIER,Rest,324634.40985085303,2023-02-09,20230209,2023,2023,2.2023,T6-2023,Q1-2023,2,9,th,5,Thursday,THU,T,40,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,7,20230208,20230210,20230210,20230210,20230210,FRI,0,20230210,0,0,0,0.0,20230201,20230201,20230215,44966,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,217125.8706306706,WARSZAWA,2.4,-7.2,-3.1,0.0,0
COURIER,Rest,243055.61580509404,2023-02-10,20230210,2023,2023,2.2023,T6-2023,Q1-2023,2,10,th,6,Friday,FRI,F,41,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,7,20230209,20230213,20230212,20230211,20230212,SUN,0,20230212,0,0,0,0.0,20230201,20230201,20230215,44967,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,163447.7772782225,KRAKOW,3.5,-6.2,-1.8,0.0,2
COURIER,Rest,243055.61580509404,2023-02-10,20230210,2023,2023,2.2023,T6-2023,Q1-2023,2,10,th,6,Friday,FRI,F,41,2,6,6,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,7,20230209,20230213,20230212,20230211,20230212,SUN,0,20230212,0,0,0,0.0,20230201,20230201,20230215,44967,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,163447.7772782225,WARSZAWA,1.4,-1.6,-0.1,0.0,0
COURIER,Rest,162385.30263865783,2023-02-11,20230211,2023,2023,2.2023,T6-2023,Q1-2023,2,11,th,7,Saturday,SAT,S,42,2,6,6,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,7,20230210,20230213,20230212,20230213,20230212,SUN,0,20230212,0,0,0,0.0,20230201,20230201,20230215,44968,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,229915.4099611359,KRAKOW,5.5,-2.1,1.3,0.9,0
COURIER,Rest,162385.30263865783,2023-02-11,20230211,2023,2023,2.2023,T6-2023,Q1-2023,2,11,th,7,Saturday,SAT,S,42,2,6,6,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,7,20230210,20230213,20230212,20230213,20230212,SUN,0,20230212,0,0,0,0.0,20230201,20230201,20230215,44968,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,229915.4099611359,WARSZAWA,3.9,1.0,2.7,0.0,0
COURIER,Rest,236227.20930670906,2023-02-12,20230212,2023,2023,2.2023,T6-2023,Q1-2023,2,12,th,1,Sunday,SUN,S,43,3,7,6,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,7,20230210,20230213,20230213,20230213,20230213,MON,0,20230213,0,0,0,0.0,20230201,20230201,20230215,44969,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,198054.386858159,KRAKOW,5.2,0.8,2.2,0.0,0
COURIER,Rest,236227.20930670906,2023-02-12,20230212,2023,2023,2.2023,T6-2023,Q1-2023,2,12,th,1,Sunday,SUN,S,43,3,7,6,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,7,20230210,20230213,20230213,20230213,20230213,MON,0,20230213,0,0,0,0.0,20230201,20230201,20230215,44969,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,198054.386858159,WARSZAWA,4.7,-0.3,1.4,0.0,0
COURIER,Rest,198308.41222628168,2023-02-13,20230213,2023,2023,2.2023,T7-2023,Q1-2023,2,13,th,2,Monday,MON,M,44,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,8,20230210,20230214,20230214,20230214,20230214,TUE,0,20230214,0,0,0,0.0,20230201,20230201,20230215,44970,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,284970.4679693226,KRAKOW,5.9,0.0,3.1,0.7,0
COURIER,Rest,198308.41222628168,2023-02-13,20230213,2023,2023,2.2023,T7-2023,Q1-2023,2,13,th,2,Monday,MON,M,44,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,8,20230210,20230214,20230214,20230214,20230214,TUE,0,20230214,0,0,0,0.0,20230201,20230201,20230215,44970,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,284970.4679693226,WARSZAWA,5.7,1.2,4.1,0.0,0
COURIER,Rest,246346.89779762644,2023-02-14,20230214,2023,2023,2.2023,T7-2023,Q1-2023,2,14,th,3,Tuesday,TUE,T,45,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,8,20230213,20230215,20230215,20230215,20230215,WED,0,20230215,0,0,0,0.0,20230201,20230201,20230215,44971,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,345967.6059693785,KRAKOW,5.5,3.6,4.4,0.0,0
COURIER,Rest,246346.89779762644,2023-02-14,20230214,2023,2023,2.2023,T7-2023,Q1-2023,2,14,th,3,Tuesday,TUE,T,45,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,8,20230213,20230215,20230215,20230215,20230215,WED,0,20230215,0,0,0,0.0,20230201,20230201,20230215,44971,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,345967.6059693785,WARSZAWA,5.3,2.9,3.6,0.0,0
COURIER,Rest,338884.00446853874,2023-02-15,20230215,2023,2023,2.2023,T7-2023,Q1-2023,2,15,th,4,Wednesday,WED,W,46,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,8,20230214,20230216,20230216,20230216,20230216,THU,0,20230216,0,0,0,0.0,20230201,20230201,20230215,44972,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,300895.686414899,KRAKOW,9.3,2.6,4.6,0.0,0
COURIER,Rest,338884.00446853874,2023-02-15,20230215,2023,2023,2.2023,T7-2023,Q1-2023,2,15,th,4,Wednesday,WED,W,46,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,8,20230214,20230216,20230216,20230216,20230216,THU,0,20230216,0,0,0,0.0,20230201,20230201,20230215,44972,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,300895.686414899,WARSZAWA,3.4,1.7,2.3,0.0,0
COURIER,Rest,368350.98012084083,2023-02-16,20230216,2023,2023,2.2023,T7-2023,Q1-2023,2,16,th,5,Thursday,THU,T,47,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,8,20230215,20230217,20230217,20230217,20230217,FRI,0,20230217,0,0,0,0.0,20230216,20230216,20230228,44973,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,219190.9041147332,KRAKOW,9.9,-1.9,3.1,0.0,0
COURIER,Rest,368350.98012084083,2023-02-16,20230216,2023,2023,2.2023,T7-2023,Q1-2023,2,16,th,5,Thursday,THU,T,47,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,8,20230215,20230217,20230217,20230217,20230217,FRI,0,20230217,0,0,0,0.0,20230216,20230216,20230228,44973,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,219190.9041147332,WARSZAWA,6.8,-2.1,1.8,0.0,0
COURIER,Rest,318001.46230732603,2023-02-17,20230217,2023,2023,2.2023,T7-2023,Q1-2023,2,17,th,6,Friday,FRI,F,48,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,8,20230216,20230220,20230219,20230218,20230219,SUN,0,20230219,0,0,0,0.0,20230216,20230216,20230228,44974,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,158162.0033511706,KRAKOW,9.1,-0.3,4.9,1.6,0
COURIER,Rest,318001.46230732603,2023-02-17,20230217,2023,2023,2.2023,T7-2023,Q1-2023,2,17,th,6,Friday,FRI,F,48,3,7,7,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,8,20230216,20230220,20230219,20230218,20230219,SUN,0,20230219,0,0,0,0.0,20230216,20230216,20230228,44974,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,158162.0033511706,WARSZAWA,7.1,3.1,5.3,0.0,0
COURIER,Rest,242082.47608291788,2023-02-18,20230218,2023,2023,2.2023,T7-2023,Q1-2023,2,18,th,7,Saturday,SAT,S,49,3,7,7,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,8,20230217,20230220,20230219,20230220,20230219,SUN,0,20230219,0,0,0,0.0,20230216,20230216,20230228,44975,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,223753.6754851977,KRAKOW,11.3,5.5,8.7,5.0,0
COURIER,Rest,242082.47608291788,2023-02-18,20230218,2023,2023,2.2023,T7-2023,Q1-2023,2,18,th,7,Saturday,SAT,S,49,3,7,7,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,8,20230217,20230220,20230219,20230220,20230219,SUN,0,20230219,0,0,0,0.0,20230216,20230216,20230228,44975,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,223753.6754851977,WARSZAWA,9.3,3.6,5.5,0.0,0
COURIER,Rest,289608.4072138244,2023-02-19,20230219,2023,2023,2.2023,T7-2023,Q1-2023,2,19,th,1,Sunday,SUN,S,50,4,8,7,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,8,20230217,20230220,20230220,20230220,20230220,MON,0,20230220,0,0,0,0.0,20230216,20230216,20230228,44976,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,186283.7367442173,KRAKOW,9.9,3.6,5.8,7.1,0
COURIER,Rest,289608.4072138244,2023-02-19,20230219,2023,2023,2.2023,T7-2023,Q1-2023,2,19,th,1,Sunday,SUN,S,50,4,8,7,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,8,20230217,20230220,20230220,20230220,20230220,MON,0,20230220,0,0,0,0.0,20230216,20230216,20230228,44976,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,186283.7367442173,WARSZAWA,5.1,1.8,3.0,0.0,0
COURIER,Rest,251388.63365500455,2023-02-20,20230220,2023,2023,2.2023,T8-2023,Q1-2023,2,20,th,2,Monday,MON,M,51,4,8,8,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,9,20230217,20230221,20230221,20230221,20230221,TUE,0,20230221,0,0,0,0.0,20230216,20230216,20230228,44977,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,266426.07535816,KRAKOW,10.7,0.8,5.8,0.7,0
COURIER,Rest,251388.63365500455,2023-02-20,20230220,2023,2023,2.2023,T8-2023,Q1-2023,2,20,th,2,Monday,MON,M,51,4,8,8,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,9,20230217,20230221,20230221,20230221,20230221,TUE,0,20230221,0,0,0,0.0,20230216,20230216,20230228,44977,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,266426.07535816,WARSZAWA,7.7,0.6,4.2,0.0,0
COURIER,Rest,268332.37973992474,2023-02-21,20230221,2023,2023,2.2023,T8-2023,Q1-2023,2,21,st,3,Tuesday,TUE,T,52,4,8,8,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,9,20230220,20230222,20230222,20230222,20230222,WED,0,20230222,0,0,0,0.0,20230216,20230216,20230228,44978,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,344932.5137411514,KRAKOW,11.3,7.4,8.7,2.0,0
COURIER,Rest,268332.37973992474,2023-02-21,20230221,2023,2023,2.2023,T8-2023,Q1-2023,2,21,st,3,Tuesday,TUE,T,52,4,8,8,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,9,20230220,20230222,20230222,20230222,20230222,WED,0,20230222,0,0,0,0.0,20230216,20230216,20230228,44978,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,344932.5137411514,WARSZAWA,7.6,6.1,6.6,0.0,0
COURIER,Rest,294398.05233254016,2023-02-22,20230222,2023,2023,2.2023,T8-2023,Q1-2023,2,22,nd,4,Wednesday,WED,W,53,4,8,8,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,9,20230221,20230223,20230223,20230223,20230223,THU,0,20230223,0,0,0,0.0,20230216,20230216,20230228,44979,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,297498.6159645079,KRAKOW,8.6,4.3,5.5,0.0,0
COURIER,Rest,294398.05233254016,2023-02-22,20230222,2023,2023,2.2023,T8-2023,Q1-2023,2,22,nd,4,Wednesday,WED,W,53,4,8,8,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,9,20230221,20230223,20230223,20230223,20230223,THU,0,20230223,0,0,0,0.0,20230216,20230216,20230228,44979,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,297498.6159645079,WARSZAWA,6.2,0.1,1.9,0.0,0
COURIER,Rest,245882.31270431122,2023-02-23,20230223,2023,2023,2.2023,T8-2023,Q1-2023,2,23,rd,5,Thursday,THU,T,54,4,8,8,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,9,20230222,20230224,20230224,20230224,20230224,FRI,0,20230224,0,0,0,0.0,20230216,20230216,20230228,44980,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,221188.8519076043,KRAKOW,8.8,-1.4,3.2,1.4,0
COURIER,Rest,245882.31270431122,2023-02-23,20230223,2023,2023,2.2023,T8-2023,Q1-2023,2,23,rd,5,Thursday,THU,T,54,4,8,8,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,9,20230222,20230224,20230224,20230224,20230224,FRI,0,20230224,0,0,0,0.0,20230216,20230216,20230228,44980,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,221188.8519076043,WARSZAWA,4.7,-2.0,1.2,0.0,0
